,Molecule ChEMBL ID,Canomial_smiles,pChEMBL Value
1060,CHEMBL237725,O=c1c2c(O)c(O)cc(=O)n2ccn1Cc1ccc(F)cc1,7.4
1061,CHEMBL454633,O=S1(=O)CCCCN1c1nc(-c2nnc(Cc3ccc(F)cc3)o2)c(O)c2ncccc12,8.7
1062,CHEMBL452588,O=S1(=O)CCCCN1c1nc(-c2nnc(Cc3ccc(F)cc3)[nH]2)c(O)c2ncccc12,7.96
1063,CHEMBL237724,O=C1c2c(O)c(O)cc(=O)n2CCN1Cc1ccc(F)cc1,7.0
1064,CHEMBL410444,CN(C)C(=O)c1cc(F)ccc1CNC(=O)c1nc(C(C)(C)C)n(C)c(=O)c1O,6.75
1065,CHEMBL492932,CCN(C(=O)CN1CCOCC1)c1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,7.64
1066,CHEMBL523833,CCN(C(=O)c1ccno1)c1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,7.75
1067,CHEMBL237942,O=C1c2c(O)c(O)c(I)c(=O)n2CCN1Cc1ccc(F)cc1,7.7
1068,CHEMBL517428,CN(C)C(=O)C(=O)NC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2S(C)(=O)=O)c(O)c(=O)n1C,8.4
1069,CHEMBL268633,O=C1c2c(O)c(O)cc(=O)n2CCN1Cc1ccccc1Cl,6.43
1070,CHEMBL495145,CCN(C(=O)c1cscn1)c1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,7.68
1071,CHEMBL407651,Cn1c(C(C)(C)C)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,8.0
1072,CHEMBL262067,Cc1noc(-c2cc(F)ccc2CNC(=O)c2nc(C(C)(C)C)nc(O)c2O)n1,7.7
1073,CHEMBL492524,O=C(NCc1ccc(F)cc1)c1nc2c(CN3CCOCC3)cccn2c(=O)c1O,6.77
1074,CHEMBL517136,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)[nH]1,8.4
1075,CHEMBL492329,CCN(C(=O)c1ccccn1)c1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,7.68
1076,CHEMBL492328,CCN(C(=O)c1ccncc1)c1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,7.3
1077,CHEMBL495144,CCN(C(=O)c1nnc(C)o1)c1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,7.3
1078,CHEMBL523974,Oc1c(-c2nnc(Cc3ccccc3)o2)ncc2cccnc12,6.89
1079,CHEMBL493335,CCNc1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,7.44
1080,CHEMBL258682,Cn1c(C(C)(C)C)nc(C(=O)NCc2ccc(F)cc2S(C)(=O)=O)c(O)c1=O,7.7
1081,CHEMBL394890,O=C1c2c(O)c(O)cc(=O)n2CCN1Cc1ccc(Cl)cc1,6.42
1082,CHEMBL492525,CC(=O)N1CCN(Cc2cccn3c(=O)c(O)c(C(=O)NCc4ccc(F)cc4)nc23)CC1,6.73
1083,CHEMBL260665,Cc1noc(-c2cc(F)ccc2CNC(=O)c2nc(C(C)(C)C)n(C)c(=O)c2O)n1,7.7
1084,CHEMBL1440,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0.0
1085,CHEMBL455437,Oc1c(-c2noc(Cc3ccc(F)cc3)n2)ncc2cccnc12,6.89
1086,CHEMBL523468,COc1ccc(Cc2nnc(-c3ncc4cccnc4c3O)[nH]2)cc1OC,5.2
1087,CHEMBL490970,Oc1c(-c2nnc(Cc3ccncc3)[nH]2)ncc2cccnc12,5.34
1088,CHEMBL430049,CCCNC(=O)c1cc(F)ccc1CNC(=O)c1nc(C(C)(C)C)n(C)c(=O)c1O,7.16
1089,CHEMBL411299,CNC(=O)c1cc(F)ccc1CNC(=O)c1nc(C(C)(C)C)n(C)c(=O)c1O,7.7
1090,CHEMBL259573,CCOc1ccccc1CNC(=O)c1nc(C(C)(C)C)nc(O)c1O,8.0
1091,CHEMBL492667,CC(=O)NC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,8.15
1092,CHEMBL523302,Oc1c(-c2nnc(Cc3cccnc3)[nH]2)ncc2cccnc12,5.46
1093,CHEMBL260913,Cn1c(C(C)(C)C)nc(C(=O)NCc2ccc(F)cc2C(=O)NCC(F)(F)F)c(O)c1=O,7.05
1094,CHEMBL490971,Oc1c(-c2nnc(Cc3cccc(Cl)c3)[nH]2)ncc2cccnc12,5.99
1095,CHEMBL490972,COc1cccc(Cc2nnc(-c3ncc4cccnc4c3O)[nH]2)c1,5.55
1096,CHEMBL510677,Oc1c(-c2noc(Cc3ccccc3)n2)ncc2cccnc12,6.02
1097,CHEMBL494946,CCN(C(=O)CN(C)C)c1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,6.73
1098,CHEMBL491150,Oc1c(-c2nnc(Cc3ccc(F)cc3)o2)ncc2cccnc12,7.38
1099,CHEMBL492543,CCN(C(=O)C(=O)N1CCN(C)CC1)c1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,7.68
1100,CHEMBL236241,O=C1c2c(O)c(O)cc(=O)n2CCCN1Cc1ccc(F)cc1,5.98
1101,CHEMBL394905,O=C1c2c(O)c(O)c(Br)c(=O)n2CCN1Cc1ccc(F)cc1,7.52
1102,CHEMBL523303,Oc1c(-c2nnc(Cc3ccc(Cl)cc3)[nH]2)ncc2cccnc12,6.19
1103,CHEMBL408076,CNC(=O)c1cc(F)ccc1CNC(=O)c1nc(C(C)(C)C)nc(O)c1O,7.7
1104,CHEMBL460771,Cn1c(C(C)(C)NC(=O)c2cnco2)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,8.15
1105,CHEMBL455438,Oc1c(-c2nnc(Cc3ccccc3)[nH]2)ncc2cccnc12,6.44
1106,CHEMBL491685,Cn1nc(-c2ncc3cccnc3c2O)nc1Cc1ccc(F)cc1,5.1
1107,CHEMBL259779,CC(C)(C)c1nc(O)c(O)c(C(=O)NCc2cccc3cc[nH]c23)n1,8.0
1108,CHEMBL492526,O=C(NCc1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12)c1ccccc1,7.62
1109,CHEMBL494945,CC(C)N(C(=O)C(=O)N(C)C)c1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,7.68
1110,CHEMBL462045,Cn1c(C(C)(C)NC(=O)c2c[nH]cn2)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,8.22
1111,CHEMBL493920,CN(C)C(=O)C(=O)N(C)C(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,7.82
1112,CHEMBL199145,O=C(NCc1ccc(F)cc1)c1ncc2cccnc2c1O,7.92
1113,CHEMBL258681,Cn1c(C(C)(C)C)nc(C(=O)NCc2ccc(F)cc2C(N)=O)c(O)c1=O,7.7
1114,CHEMBL408075,Cn1c(C(C)(C)C)nc(C(=O)NCc2cccc3cc[nH]c23)c(O)c1=O,7.7
1115,CHEMBL237728,N#Cc1c(O)c(O)c2n(c1=O)CCN(Cc1ccc(F)cc1)C2=O,7.7
1116,CHEMBL401801,CN1CCN(C(=O)c2cc(F)ccc2CNC(=O)c2nc(C(C)(C)C)n(C)c(=O)c2O)CC1,6.31
1117,CHEMBL493531,CN(C)c1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,7.16
1118,CHEMBL492537,CN(C)C(=O)C(=O)N(C)c1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,7.58
1119,CHEMBL492350,CCN(C(=O)C(=O)N1CCCC1)c1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,7.68
1120,CHEMBL552176,Cc1cc(CN2CCn3c(nc(C(=O)NCc4ccc(F)cc4)c(O)c3=O)C2(C)C)on1,7.21
1121,CHEMBL552065,CC1(C)NC(=O)Cn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,8.3
1122,CHEMBL550784,Cc1nc(CN2CCn3c(nc(C(=O)NCc4ccc(F)cc4)c(O)c3=O)C2(C)C)no1,8.22
1123,CHEMBL551808,CN(C)C(=O)CN1CCn2c(nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)C1(C)C,8.1
1124,CHEMBL561467,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1Cc1cnccn1,8.22
1125,CHEMBL560322,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1Cc1cnn[nH]1,8.22
1126,CHEMBL557308,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1CC(=O)N1CCCC1,8.15
1127,CHEMBL550051,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1CCN1CCOCC1,8.52
1128,CHEMBL562327,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1CC(=O)O,8.1
1129,CHEMBL563502,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1Cc1ccccc1,8.3
1130,CHEMBL557854,CC(=O)N1CCn2c(nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)C1(C)C,8.3
1131,CHEMBL550997,CN(C)S(=O)(=O)N1CCn2c(nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)C1(C)C,8.1
1132,CHEMBL560265,CN(C)CCN1CCn2c(nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)C1(C)C,7.21
1133,CHEMBL561729,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1CC(=O)N1CCOCC1,8.15
1134,CHEMBL560185,CN1CCN(C(=O)CN2CCn3c(nc(C(=O)NCc4ccc(F)cc4)c(O)c3=O)C2(C)C)CC1,7.68
1135,CHEMBL563963,CC1(C)NC(=O)n2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,7.5
1136,CHEMBL552327,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1Cc1nnco1,7.68
1137,CHEMBL559395,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1Cc1cocn1,8.52
1138,CHEMBL561987,CC1(C)NS(=O)(=O)Cn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,8.15
1139,CHEMBL559306,CN1CCn2c(nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)C1(C)C,8.22
1140,CHEMBL550108,CCNC(=O)N1CCn2c(nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)C1(C)C,7.82
1141,CHEMBL554745,CN1Cn2c(nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)C1(C)C,7.52
1142,CHEMBL562760,CN(C)[C@@H]1CCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,7.16
1143,CHEMBL556894,Cn1cc(CN2CCn3c(nc(C(=O)NCc4ccc(F)cc4)c(O)c3=O)C2(C)C)nn1,8.7
1144,CHEMBL552177,Cc1noc(CN2CCn3c(nc(C(=O)NCc4ccc(F)cc4)c(O)c3=O)C2(C)C)n1,7.89
1145,CHEMBL549422,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1Cc1nnn[nH]1,8.7
1146,CHEMBL549831,Cn1nnc(CN2CCn3c(nc(C(=O)NCc4ccc(F)cc4)c(O)c3=O)C2(C)C)n1,8.22
1147,CHEMBL552264,Cn1ccc(CN2CCn3c(nc(C(=O)NCc4ccc(F)cc4)c(O)c3=O)C2(C)C)n1,8.05
1148,CHEMBL557646,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1Cc1cn[nH]c1,8.15
1149,CHEMBL560251,Cn1nncc1CN1CCn2c(nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)C1(C)C,8.22
1150,CHEMBL550394,CC1(C)NCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,7.8
1151,CHEMBL551325,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1CCc1ccccn1,7.92
1152,CHEMBL552202,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1Cc1ccccn1,8.05
1153,CHEMBL558121,Cn1nccc1CN1CCn2c(nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)C1(C)C,8.15
1154,CHEMBL554737,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1S(C)(=O)=O,8.0
1155,CHEMBL564212,CN(C)C(=O)C(=O)N1CCn2c(nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)C1(C)C,8.22
1156,CHEMBL551402,CNC(=O)CN1CCn2c(nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)C1(C)C,7.68
1157,CHEMBL550985,Cn1nnnc1CN1CCn2c(nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)C1(C)C,8.3
1158,CHEMBL558051,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1Cc1cnco1,8.4
1159,CHEMBL554284,Cc1nnc(CN2CCn3c(nc(C(=O)NCc4ccc(F)cc4)c(O)c3=O)C2(C)C)o1,8.3
1160,CHEMBL563270,CC1(C)NCCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,7.7
1161,CHEMBL558641,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1CC(N)=O,8.3
1162,CHEMBL559537,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1Cc1ccn[nH]1,8.3
1163,CHEMBL550590,Cn1cnc(CN2CCn3c(nc(C(=O)NCc4ccc(F)cc4)c(O)c3=O)C2(C)C)n1,7.6
1164,CHEMBL564823,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1Cc1cscn1,8.05
1165,CHEMBL551401,CCN(CC)CCN1CCn2c(nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)C1(C)C,7.12
1166,CHEMBL563631,Cc1cnc(CN2CCn3c(nc(C(=O)NCc4ccc(F)cc4)c(O)c3=O)C2(C)C)o1,8.1
1167,CHEMBL2206766,CN1CCN(S(=O)(=O)c2cc(O)c(O)c3c2CN(Cc2ccc(F)c(Cl)c2)C3=O)CC1,6.4
1168,CHEMBL2206761,CCN(CC)S(=O)(=O)c1cc(O)c(O)c2c1CN(Cc1ccc(F)c(Cl)c1)C2=O,7.27
1169,CHEMBL2206773,CC(C)c1c(O)c(O)c2c(c1S(=O)(=O)N(C)C)CN(Cc1ccc(F)c(Cl)c1)C2=O,6.72
1170,CHEMBL2206760,CNS(=O)(=O)c1cc(O)c(O)c2c1CN(Cc1ccc(F)c(Cl)c1)C2=O,6.92
1171,CHEMBL2206231,CC(C)c1cc2c(c(O)c1O)C(=O)N(Cc1ccc(F)c(Cl)c1)C2,5.27
1172,CHEMBL2206772,CCCCc1c(O)c(O)c2c(c1S(=O)(=O)N(C)C)CN(Cc1ccc(F)c(Cl)c1)C2=O,5.64
1173,CHEMBL2206771,Cc1c(O)c(O)c2c(c1S(=O)(=O)N(C)C)CN(Cc1ccc(F)c(Cl)c1)C2=O,5.55
1174,CHEMBL2206765,O=C1c2c(O)c(O)cc(S(=O)(=O)NCc3ccccn3)c2CN1Cc1ccc(F)c(Cl)c1,6.43
1175,CHEMBL2206770,CN(CC(=O)O)S(=O)(=O)c1cc(O)c(O)c2c1CN(Cc1ccc(F)c(Cl)c1)C2=O,7.24
1176,CHEMBL2206233,O=C1c2c(cc(O)c(O)c2O)CN1Cc1ccc(F)c(Cl)c1,5.82
1177,CHEMBL2206232,O=C1c2c(cc(-c3ccccc3)c(O)c2O)CN1Cc1ccc(F)c(Cl)c1,6.06
1178,CHEMBL2206763,O=C1c2c(O)c(O)cc(S(=O)(=O)NCCN3CCOCC3)c2CN1Cc1ccc(F)c(Cl)c1,6.5
1179,CHEMBL2206769,O=C(O)CNS(=O)(=O)c1cc(O)c(O)c2c1CN(Cc1ccc(F)c(Cl)c1)C2=O,7.1
1180,CHEMBL2206230,CCCCc1cc2c(c(O)c1O)C(=O)N(Cc1ccc(F)c(Cl)c1)C2,5.17
1181,CHEMBL560387,C=C(CCc1ccc(C)cc1)C1=C(C)C(=C)C2CCC(CC#N)C(C)(C)C2=C1,8.3
1182,CHEMBL2206774,CC(C)c1c(O)c(O)c2c(c1S(=O)(=O)N1CCOCC1)CN(Cc1ccc(F)c(Cl)c1)C2=O,6.39
1183,CHEMBL2206764,O=C1c2c(O)c(O)cc(S(=O)(=O)NCCN3CCNCC3)c2CN1Cc1ccc(F)c(Cl)c1,6.51
1184,CHEMBL2206768,O=C1c2c(O)c(O)cc(S(=O)(=O)N3CCOCC3)c2CN1Cc1ccc(F)c(Cl)c1,7.33
1185,CHEMBL2206759,CN(C)S(=O)(=O)c1ccc(-c2cc3c(c(O)c2O)C(=O)N(Cc2ccc(F)c(Cl)c2)C3)cc1,6.4
1186,CHEMBL2206229,Cc1cc2c(c(O)c1O)C(=O)N(Cc1ccc(F)c(Cl)c1)C2,4.94
1187,CHEMBL2206767,NCCN1CCN(S(=O)(=O)c2cc(O)c(O)c3c2CN(Cc2ccc(F)c(Cl)c2)C3=O)CC1,6.72
1188,CHEMBL2206227,CN(C)S(=O)(=O)c1c(O)c(O)c(O)c2c1CN(Cc1ccc(F)c(Cl)c1)C2=O,6.58
1189,CHEMBL2203322,CN(C)CCCNS(=O)(=O)c1cc(O)c(O)c2c1CN(Cc1ccc(F)c(Cl)c1)C2=O,6.62
1190,CHEMBL610767,CCCCCCCCCCCC[n+]1ccn(C)c1.[Cl-],4.44
1191,CHEMBL2206762,O=C1c2c(O)c(O)cc(S(=O)(=O)NCCCBr)c2CN1Cc1ccc(F)c(Cl)c1,6.96
1192,CHEMBL2206228,CN(C)S(=O)(=O)c1ccc(-c2c(O)c(O)c3c(c2S(=O)(=O)N(C)C)CN(Cc2ccc(F)c(Cl)c2)C3=O)cc1,6.6
1193,CHEMBL3222017,C[N+](C)(C)C.O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,0.0
1194,CHEMBL3334644,O=C(NCc1cccc(Cl)c1F)c1nc(-c2ccc(F)cc2)[nH]c(=O)c1O,5.85
1195,CHEMBL593366,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0
1196,CHEMBL3222021,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])C(F)(F)F,5.55
1197,CHEMBL595912,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.[Cl-],5.89
1198,CHEMBL3334647,O=C(NCc1ccc(F)cc1)c1nc(-c2ccccc2)[nH]c(=O)c1O,6.0
1199,CHEMBL593913,CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1.[Cl-],5.96
1200,CHEMBL3334648,O=C(NCc1ccc(F)cc1)c1nc(Cc2ccc(F)cc2)[nH]c(=O)c1O,5.0
1201,CHEMBL594772,CCCCCCCCCCCCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,5.85
1202,CHEMBL3186693,CCCCCCCCCCCCCCn1cc[n+](C)c1.[Cl-],4.7
1203,CHEMBL3334650,O=C(NCc1ccc(F)cc1)c1nc(-c2ccccc2F)[nH]c(=O)c1O,5.7
1204,CHEMBL3334652,O=C(NCc1ccc(F)cc1)c1nc(-c2cccc(F)c2)[nH]c(=O)c1O,6.0
1205,CHEMBL3334634,O=C(NCc1ccc(Cl)cc1)c1nc(-c2ccc(F)cc2)[nH]c(=O)c1O,6.1
1206,CHEMBL3334651,O=C(NCc1ccc(F)cc1)c1nc(-c2ccc(Br)cc2)[nH]c(=O)c1O,6.0
1207,CHEMBL3334640,O=C(NCc1cccc(Cl)c1)c1nc(-c2ccc(F)cc2)[nH]c(=O)c1O,5.85
1208,CHEMBL3334646,O=C(NCc1cc(F)c(F)c(F)c1)c1nc(-c2ccc(F)cc2)[nH]c(=O)c1O,5.1
1209,CHEMBL3334639,O=C(NCCc1ccc(F)cc1)c1nc(-c2ccc(F)cc2)[nH]c(=O)c1O,5.4
1210,CHEMBL3334643,O=C(NCc1ccccc1F)c1nc(-c2ccc(F)cc2)[nH]c(=O)c1O,5.16
1211,CHEMBL3334645,O=C(NCc1ccc(F)c(Cl)c1)c1nc(-c2ccc(F)cc2)[nH]c(=O)c1O,5.4
1212,CHEMBL3334636,O=C(NCc1ccc(F)c(F)c1)c1nc(-c2ccc(F)cc2)[nH]c(=O)c1O,6.0
1213,CHEMBL3334635,O=C(NCc1ccc(Br)cc1)c1nc(-c2ccc(F)cc2)[nH]c(=O)c1O,6.3
1214,CHEMBL3334638,COc1ccc(CNC(=O)c2nc(-c3ccc(F)cc3)[nH]c(=O)c2O)cc1,5.7
1215,CHEMBL3334637,Cc1ccc(CNC(=O)c2nc(-c3ccc(F)cc3)[nH]c(=O)c2O)cc1C,6.3
1216,CHEMBL3334642,O=C(NCc1cccc(F)c1)c1nc(-c2ccc(F)cc2)[nH]c(=O)c1O,5.52
1217,CHEMBL3334633,O=C(NCc1ccc(F)cc1)c1nc(-c2ccc(F)cc2)[nH]c(=O)c1O,6.22
1218,CHEMBL3334649,O=C(NCc1ccc(F)cc1)c1nc(-c2ccc(Cl)cc2)[nH]c(=O)c1O,5.7
1219,CHEMBL3334641,O=C(NCc1ccc(O)cc1)c1nc(-c2ccc(F)cc2)[nH]c(=O)c1O,5.22
1220,CHEMBL1289543,COCc1cn(Cc2ccc(F)cc2)c2cnc(C(=O)N(C)O)cc12,6.62
1221,CHEMBL1289430,CN(O)C(=O)c1cc2c(CO)cn(Cc3ccc(F)cc3)c2cn1,6.84
1222,CHEMBL1289651,CCOCCOCc1cn(Cc2ccc(F)cc2)c2cnc(C(=O)N(C)O)cc12,6.51
1223,CHEMBL1289652,CN(O)C(=O)c1cc2c(C(=O)NCCN3CCOCC3)cn(Cc3ccc(F)cc3)c2cn1,6.3
1224,CHEMBL1289757,CC(C)NC(=O)c1cn(Cc2ccc(F)cc2)c2cnc(C(=O)N(C)O)cc12,6.6
1225,CHEMBL1289199,CN1CCN(Cc2cn(Cc3ccc(F)cc3)c3cnc(C(=O)N(C)O)cc23)CC1,6.27
1226,CHEMBL578867,CN(O)C(=O)c1cc2ccn(Cc3ccc(F)cc3F)c2cn1,6.6
1227,CHEMBL1289756,CN(O)C(=O)c1cc2c(C(=O)N3CCC[C@@H]3CO)cn(Cc3ccc(F)cc3)c2cn1,6.5
1228,CHEMBL1289981,COCCOCCCc1cn(Cc2ccc(F)cc2)c2cnc(C(=O)N(C)O)cc12,6.26
1229,CHEMBL1289431,COCCOCc1cn(Cc2ccc(F)cc2)c2cnc(C(=O)N(C)O)cc12,6.42
1230,CHEMBL1289864,CN(O)C(=O)c1cc2c(CCCO)cn(Cc3ccc(F)cc3)c2cn1,6.47
1231,CHEMBL1289312,CN(O)C(=O)c1cc2c(CN3CCC[C@@H]3C(N)=O)cn(Cc3ccc(F)cc3)c2cn1,6.33
1232,CHEMBL567841,CN(O)C(=O)c1cc2ccn(Cc3ccc(F)cc3)c2cn1,6.6
1233,CHEMBL1289080,CN(O)C(=O)c1cc2c(CN3CCC(O)C3)cn(Cc3ccc(F)cc3)c2cn1,5.85
1234,CHEMBL1289542,CN(O)C(=O)c1cc2c(COC3CCOCC3)cn(Cc3ccc(F)cc3)c2cn1,6.5
1235,CHEMBL1289200,CN(O)C(=O)c1cc2c(CN3CCNC(=O)C3)cn(Cc3ccc(F)cc3)c2cn1,6.41
1236,CHEMBL1289863,CN(O)C(=O)c1cc2c(CCCN3CCOCC3)cn(Cc3ccc(F)cc3)c2cn1,6.25
1237,CHEMBL4438012,O=C(NNC(=O)c1cc2cc(Br)ccc2oc1=O)c1cc(Cl)ccc1O,6.76
1238,CHEMBL4471021,CCOc1cccc2cc(C(=O)NNC(=O)c3ccccc3O)c(=O)oc12,6.98
1239,CHEMBL4451590,COc1ccc(O)c(C(=O)NNC(=O)c2cc3cc(Br)ccc3oc2=O)c1,6.79
1240,CHEMBL4444865,COc1cccc2cc(C(=O)NNC(=O)c3cc(Cl)ccc3O)c(=O)oc12,7.64
1241,CHEMBL4462312,O=C(NNC(=O)c1cc2ccccc2oc1=O)c1ccccc1O,7.16
1242,CHEMBL4435433,COc1ccc(O)c(C(=O)NNC(=O)c2cc3cccc(OC)c3oc2=O)c1,6.04
1243,CHEMBL4568499,O=C(NNC(=O)c1cc2cc(Cl)ccc2oc1=O)c1cc(Cl)ccc1O,7.39
1244,CHEMBL4455967,COc1ccc(O)c(C(=O)NNC(=O)c2cc3ccccc3oc2=O)c1,5.24
1245,CHEMBL4483602,O=C(NNC(=O)c1cc2ccccc2oc1=O)c1cc(Cl)ccc1O,7.48
1246,CHEMBL4459285,CCOc1cccc2cc(C(=O)NNC(=O)c3cc(OC)ccc3O)c(=O)oc12,6.23
1247,CHEMBL4460630,O=C(NNC(=O)c1cc2cc(Cl)ccc2oc1=O)c1ccccc1O,7.89
1248,CHEMBL4578898,COc1cccc2cc(C(=O)NNC(=O)c3ccccc3O)c(=O)oc12,7.33
1249,CHEMBL4533364,COc1ccc(O)c(C(=O)NNC(=O)c2cc3cc(Cl)ccc3oc2=O)c1,6.22
1250,CHEMBL4562173,O=C(NNC(=O)c1cc2cc(Br)ccc2oc1=O)c1ccccc1O,7.85
1251,CHEMBL4463247,CCOc1cccc2cc(C(=O)NNC(=O)c3cc(Cl)ccc3O)c(=O)oc12,7.51
1252,CHEMBL450074,O=C(O)c1cc(-c2ccc([N+](=O)[O-])cc2)on1,4.01
1253,CHEMBL512205,O=C(NO)c1cc(-c2cccc(OCc3ccccc3)c2)on1,4.57
1254,CHEMBL455952,O=C(O)c1cc(-c2cccc(OCc3ccccc3)c2)[nH]n1,4.0
1255,CHEMBL455820,O=C(O)c1cc(-c2cccc(OCc3ccccc3)c2)no1,4.09
1256,CHEMBL458494,O=C(O)c1cc(-c2cccc(OCc3ccccc3)c2)on1,4.17
1257,CHEMBL282731,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H](C(=O)O)[C@@H](OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,8.0
1258,CHEMBL2236597,O=C(O)/C(O)=C/C(=O)c1ccc2c(c1)c(=O)c(C(=O)O)cn2Cc1ccc(F)cc1,0.0
1259,CHEMBL382680,O=C(O)c1cnc2ccc(Cc3ccccc3)cc2c1O,0.0
1260,CHEMBL2236594,O=C(O)/C(O)=C/C(=O)c1ccc2[nH]cc(C(=O)/C=C(\O)C(=O)O)c(=O)c2c1,0.0
1261,CHEMBL2236596,O=C(O)/C(O)=C/C(=O)c1ccc2c(c1)c(=O)c(C(=O)/C=C(\O)C(=O)O)cn2-c1ccccc1,0.0
1262,CHEMBL2236593,CCOC(=O)/C(O)=C/C(=O)c1ccc2[nH]cc(C(=O)/C=C(\O)C(=O)OCC)c(=O)c2c1,0.0
1263,CHEMBL203443,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2CCO,0.0
1264,CHEMBL379664,O=C(O)c1cn(CCO)c2ccc(Cc3cccc(Cl)c3F)cc2c1=O,0.0
